x1,x2,x3,x4,x5,x6
294.71258481628473,0,3,640,4550,2451
294.96863397772375,2,4,672,4438,2393
295.2246831391627,0,2,693,4620,2349
295.48073230060174,0,1,639,4650,2380
295.7367814620407,1,4,616,4485,2347
295.99283062347973,1,0,673,4553,2450
296.2488797849187,1,3,579,4611,2424
296.5049289463577,0,0,628,4638,2393
296.7609781077967,2,1,624,4539,2375
297.0170272692357,1,4,588,4639,2297
297.2730764306747,0,6,625,4672,2334
297.5291255921137,0,0,543,4560,2346
297.78517475355267,2,2,623,4703,2425
298.0412239149917,0,2,624,4551,2425
298.29727307643066,0,2,617,4580,2414
298.5533222378697,2,6,626,4461,2417
298.8093713993087,0,5,588,4581,2377
299.06542056074767,0,1,610,4584,2404
299.3214697221867,2,3,602,4493,2338
299.57751888362566,1,0,588,4495,2307
299.8335680450647,0,3,570,4428,2353
300.08961720650365,1,4,579,4608,2394
300.34566636794267,2,2,553,4483,2404
300.60171552938164,1,2,580,4403,2387
300.85776469082066,0,1,559,4552,2336
301.1138138522596,0,3,532,4449,2320
301.36986301369865,0,1,583,4398,2468
301.6259121751376,0,1,536,4382,2339
301.88196133657664,1,1,555,4443,2333
302.1380104980156,1,2,591,4288,2383
302.3940596594546,0,2,575,4387,2295
302.6501088208936,0,3,559,4325,2338
302.9061579823326,1,6,551,4345,2326
303.16220714377164,0,1,500,4470,2364
303.4182563052106,0,4,524,4357,2375
303.6743054666496,1,4,543,4405,2318
303.9303546280886,2,4,553,4323,2264
304.1864037895276,0,1,545,4407,2283
304.4424529509666,2,3,519,4455,2380
304.6985021124056,1,2,514,4342,2375
304.9545512738446,1,1,533,4318,2355
305.2106004352836,2,1,504,4322,2253
305.46664959672256,0,5,491,4373,2360
305.7226987581616,0,4,506,4311,2300
305.97874791960055,2,2,489,4382,2240
306.2347970810396,0,3,549,4291,2201
306.49084624247854,2,1,495,4398,2321
306.74689540391756,1,3,523,4387,2275
307.00294456535653,2,4,524,4178,2249
307.25899372679555,0,4,521,4333,2316
307.5150428882346,1,1,461,4231,2216
307.77109204967354,0,1,493,4276,2220
308.02714121111256,3,1,514,4231,2291
308.28319037255153,0,3,496,4238,2264
308.53923953399055,1,0,417,4367,2296
308.7952886954295,0,1,465,4211,2195
309.05133785686854,1,4,434,4296,2133
309.3073870183075,1,2,478,4256,2204
309.56343617974653,0,2,458,4281,2162
309.8194853411855,2,2,450,4090,2247
310.0755345026245,0,2,514,4088,2239
310.3315836640635,0,4,457,4288,2137
310.5876328255025,0,1,464,4155,2195
310.8436819869415,3,2,467,4313,2314
311.0997311483805,1,2,440,4127,2206
311.35578030981947,0,4,451,4169,2117
311.6118294712585,0,2,463,4159,2263
311.8678786326975,0,2,435,4162,2208
312.1239277941365,1,1,446,4156,2202
312.3799769555755,1,2,444,4088,2117
312.63602611701447,0,1,426,4148,2187
312.8920752784535,1,0,461,4135,2098
313.14812443989246,1,4,437,4191,2124
313.4041736013315,1,3,440,4159,2182
313.66022276277045,1,2,433,4089,2127
313.91627192420947,0,1,395,4053,2230
314.17232108564843,1,1,389,4003,2168
314.42837024708746,1,3,457,4008,2195
314.6844194085264,1,4,412,4212,2166
314.94046856996545,0,1,431,4051,2205
315.1965177314044,2,0,442,3970,2073
315.45256689284344,0,5,430,3982,2168
315.7086160542824,3,2,415,3994,2160
315.9646652157214,1,4,411,4006,2147
316.22071437716045,1,1,407,3967,2163
316.4767635385994,0,3,407,4077,2204
316.73281270003844,2,3,409,4099,2096
316.9888618614774,0,3,378,4120,2122
317.2449110229164,0,1,412,4067,2120
317.5009601843554,0,3,393,4002,2048
317.7570093457944,1,2,420,4102,2053
318.0130585072334,3,3,381,3949,2046
318.2691076686724,0,1,381,4011,2149
318.52515683011137,1,2,358,4115,2115
318.7812059915504,2,5,413,4003,2132
319.03725515298936,1,2,352,4035,2205
319.2933043144284,0,3,396,3978,2158
319.54935347586735,2,3,377,4056,2097
319.8054026373064,0,4,372,3894,2037
320.06145179874534,0,2,354,4048,2078
320.31750096018436,0,5,377,3908,2111
320.5735501216234,0,4,386,3994,2144
320.82959928306235,1,1,412,3888,2100
321.0856484445014,0,1,367,3751,2118
321.34169760594034,0,1,397,3917,1997
321.59774676737936,0,2,360,3869,2047
321.85379592881833,0,1,351,4010,2017
322.10984509025735,2,4,349,3932,2076
322.3658942516963,0,4,362,3872,2165
322.62194341313534,1,2,360,3976,2106
322.8779925745743,0,1,363,3946,1943
323.13404173601333,0,5,382,3878,2080
323.3900908974523,0,0,336,3854,2046
323.6461400588913,3,2,380,3764,2025
323.9021892203303,1,1,369,3717,2056
324.1582383817693,0,0,347,3807,1971
324.4142875432083,0,1,342,3767,2138
324.6703367046473,1,2,346,3808,2054
324.9263858660863,1,3,327,3808,1994
325.1824350275253,2,3,348,3804,2055
325.4384841889643,1,2,349,3824,2012
325.6945333504033,0,2,320,3867,2038
325.9505825118423,0,4,354,3862,1967
326.20663167328127,1,4,314,3750,2072
326.4626808347203,2,3,306,3809,2035
326.71872999615925,1,4,322,3754,2030
326.9747791575983,3,2,335,3753,2052
327.23082831903724,1,2,296,3773,1926
327.48687748047627,0,2,328,3779,1965
327.74292664191523,0,1,333,3830,1955
327.99897580335426,0,1,310,3702,1972
328.2550249647932,1,2,299,3684,2006
328.51107412623224,1,3,335,3718,2008
328.76712328767127,0,1,314,3725,1957
329.02317244911023,2,2,303,3840,1988
329.27922161054926,0,2,326,3687,1956
329.5352707719882,0,4,283,3705,1983
329.79131993342725,1,3,297,3641,2029
330.0473690948662,0,2,312,3746,1972
330.30341825630524,1,1,315,3586,1988
330.5594674177442,2,6,274,3691,2025
330.8155165791832,0,2,291,3731,1924
331.0715657406222,0,0,308,3622,2020
331.3276149020612,0,5,313,3546,1908
331.5836640635002,0,3,302,3540,2030
331.8397132249392,0,0,315,3808,1942
332.09576238637817,0,2,282,3645,1918
332.3518115478172,0,2,301,3690,1934
332.60786070925616,0,2,265,3673,1961
332.8639098706952,0,2,288,3620,1969
333.1199590321342,0,5,274,3591,1966
333.37600819357317,0,2,275,3602,1976
333.6320573550122,0,3,296,3660,2019
333.88810651645116,0,3,280,3701,1989
334.1441556778902,0,3,246,3543,1907
334.40020483932915,1,0,281,3669,1992
334.6562540007682,0,4,274,3476,1980
334.91230316220714,0,3,268,3570,1912
335.16835232364616,1,0,267,3687,1855
335.4244014850851,0,2,261,3501,1965
335.68045064652415,3,7,272,3708,1987
335.9364998079631,2,2,273,3527,2007
336.19254896940214,0,3,261,3558,1869
336.4485981308411,1,3,259,3466,1967
336.70464729228013,0,2,226,3544,1874
336.9606964537191,0,2,266,3482,1898
337.2167456151581,1,4,257,3625,1838
337.47279477659714,2,2,254,3539,1895
337.7288439380361,2,2,274,3566,1964
337.98489309947513,0,0,222,3532,1883
338.2409422609141,0,7,231,3594,1825
338.4969914223531,1,4,255,3610,1852
338.7530405837921,1,3,280,3425,1949
339.0090897452311,1,0,256,3545,1896
339.2651389066701,0,2,260,3632,1920
339.5211880681091,1,4,241,3432,1895
339.77723722954806,1,3,228,3506,1828
340.0332863909871,1,2,228,3437,1883
340.28933555242605,1,6,265,3482,1899
340.5453847138651,2,2,243,3440,1802
340.80143387530404,4,4,229,3466,1784
341.05748303674306,1,2,249,3411,1826
341.31353219818203,0,1,256,3404,1889
341.56958135962105,1,2,208,3505,1913
341.8256305210601,0,0,252,3471,1882
342.08167968249904,3,4,244,3433,1762
342.33772884393807,1,4,233,3452,1966
342.59377800537703,1,6,210,3465,1911
342.84982716681606,3,3,222,3338,1865
343.105876328255,1,6,231,3400,1864
343.36192548969404,0,2,218,3398,1849
343.617974651133,1,0,235,3410,1749
343.87402381257203,1,0,235,3380,1880
344.130072974011,0,3,229,3509,1862
344.38612213545,1,3,242,3416,1850
344.642171296889,0,1,214,3401,1827
344.898220458328,1,2,199,3407,1819
345.154269619767,2,3,223,3393,1816
345.410318781206,1,3,199,3405,1821
345.66636794264497,0,1,213,3413,1856
345.922417104084,1,3,202,3281,1825
346.178466265523,0,1,207,3359,1834
346.434515426962,1,0,220,3360,1796
346.690564588401,0,1,205,3405,1854
346.94661374983997,1,4,178,3265,1778
347.202662911279,2,2,195,3168,1727
347.45871207271796,1,1,212,3248,1805
347.714761234157,0,1,215,3321,1808
347.97081039559595,0,1,213,3278,1779
348.22685955703497,2,3,174,3242,1793
348.48290871847394,0,2,202,3246,1816
348.73895787991296,1,2,196,3280,1827
348.9950070413519,2,4,198,3330,1795
349.25105620279095,1,4,202,3296,1734
349.5071053642299,2,4,183,3273,1775
349.76315452566894,0,3,194,3367,1794
350.0192036871079,0,4,191,3327,1819
350.2752528485469,1,3,186,3314,1760
350.53130200998595,0,5,194,3288,1762
350.7873511714249,0,3,196,3241,1801
351.04340033286394,0,3,189,3109,1712
351.2994494943029,0,7,168,3287,1777
351.5554986557419,0,4,179,3267,1771
351.8115478171809,1,1,167,3265,1668
352.0675969786199,1,2,196,3150,1795
352.3236461400589,0,3,174,3286,1730
352.5796953014979,0,3,184,3264,1730
352.8357444629369,2,2,151,3180,1720
353.0917936243759,2,2,197,3172,1680
353.34784278581486,0,3,171,3171,1793
353.6038919472539,0,2,171,3177,1706
353.85994110869285,1,0,186,3182,1753
354.1159902701319,0,3,159,3132,1725
354.37203943157084,0,0,170,3154,1662
354.62808859300986,2,1,183,3109,1690
354.8841377544489,1,0,137,3177,1814
355.14018691588785,0,5,153,3108,1739
355.3962360773269,1,2,166,3119,1687
355.65228523876584,1,4,163,3171,1699
355.90833440020486,0,2,194,3167,1758
356.16438356164383,0,1,174,2999,1675
356.42043272308285,1,0,162,3113,1640
356.6764818845218,1,2,161,3104,1719
356.93253104596084,1,6,181,3187,1743
357.1885802073998,2,3,162,3032,1703
357.44462936883883,1,2,157,3130,1717
357.7006785302778,0,3,153,3101,1787
357.9567276917168,0,3,149,3135,1768
358.2127768531558,2,1,167,3049,1692
358.4688260145948,1,2,163,2955,1681
358.72487517603383,1,4,157,3072,1696
358.9809243374728,0,2,154,2999,1693
359.2369734989118,0,3,155,3102,1649
359.4930226603508,0,3,160,3068,1714
359.7490718217898,0,1,155,3055,1717
360.0051209832288,1,3,152,3074,1674
360.2611701446678,0,0,131,2982,1660
360.51721930610677,1,4,152,3022,1687
360.7732684675458,1,3,156,2963,1588
361.02931762898476,1,2,155,2964,1665
361.2853667904238,2,2,147,3054,1666
361.54141595186275,0,3,159,3020,1624
361.79746511330177,1,4,141,2932,1648
362.05351427474073,0,4,137,2950,1638
362.30956343617976,0,2,139,2960,1660
362.5656125976187,0,1,140,3036,1670
362.82166175905775,1,2,137,3031,1690
363.07771092049677,0,1,142,3034,1602
363.33376008193574,0,3,148,3003,1686
363.58980924337476,0,1,141,2996,1646
363.8458584048137,1,2,130,3032,1685
364.10190756625275,3,3,171,3041,1622
364.3579567276917,0,2,141,2932,1596
364.61400588913074,2,2,126,2891,1599
364.8700550505697,0,4,158,2889,1669
365.1261042120087,0,1,129,2882,1666
365.3821533734477,0,0,125,2968,1657
365.6382025348867,0,5,117,2921,1580
365.8942516963257,0,1,143,2957,1642
366.1503008577647,2,2,133,2961,1574
366.40635001920367,0,1,132,2939,1577
366.6623991806427,0,5,149,2947,1548
366.91844834208166,0,2,136,2870,1622
367.1744975035207,0,1,101,2910,1611
367.4305466649597,0,0,121,2910,1658
367.6865958263987,0,2,119,2943,1631
367.9426449878377,1,2,123,2927,1571
368.19869414927666,1,5,138,2869,1600
368.4547433107157,1,1,122,2947,1607
368.71079247215465,2,3,116,2790,1637
368.9668416335937,2,3,132,2810,1574
369.22289079503264,1,2,134,2913,1637
369.47893995647166,0,2,129,2962,1529
369.73498911791063,0,1,124,2858,1665
369.99103827934965,2,2,135,2895,1602
370.2470874407886,0,4,127,2813,1627
370.50313660222764,0,2,125,2904,1577
370.7591857636666,1,1,109,2854,1606
371.01523492510563,0,2,114,2834,1555
371.2712840865446,2,1,122,2768,1567
371.5273332479836,0,2,117,2842,1604
371.78338240942264,1,5,121,2817,1589
372.0394315708616,1,4,128,2733,1573
372.29548073230063,1,2,111,2735,1533
372.5515298937396,0,1,106,2837,1562
372.8075790551786,0,1,119,2829,1556
373.0636282166176,1,3,125,2846,1519
373.3196773780566,1,3,108,2787,1555
373.5757265394956,0,3,104,2813,1576
373.8317757009346,1,3,104,2840,1563
374.08782486237357,1,5,96,2788,1579
374.3438740238126,2,3,107,2749,1544
374.59992318525155,3,4,105,2713,1475
374.8559723466906,0,2,116,2772,1579
375.11202150812954,0,5,91,2706,1488
375.36807066956857,0,2,119,2789,1512
375.62411983100753,1,4,102,2711,1578
375.88016899244656,1,3,124,2892,1483
376.1362181538856,0,3,118,2765,1537
376.39226731532455,2,2,112,2689,1543
376.64831647676357,2,3,103,2815,1554
376.90436563820253,0,1,98,2716,1523
377.16041479964156,1,2,95,2773,1496
377.4164639610805,2,3,92,2792,1594
377.67251312251955,0,4,85,2706,1531
377.9285622839585,0,2,86,2746,1577
378.18461144539754,0,2,88,2670,1567
378.4406606068365,2,0,105,2756,1469
378.6967097682755,3,3,114,2816,1542
378.9527589297145,1,3,87,2646,1506
379.2088080911535,0,6,90,2723,1571
379.4648572525925,1,5,89,2780,1557
379.7209064140315,1,2,92,2607,1486
379.97695557547047,1,2,111,2674,1553
380.2330047369095,0,2,96,2622,1538
380.4890538983485,0,3,87,2701,1502
380.7451030597875,0,3,91,2660,1529
381.0011522212265,2,5,94,2639,1527
381.25720138266547,1,2,98,2667,1518
381.5132505441045,1,1,92,2695,1402
381.76929970554346,2,4,102,2639,1442
382.0253488669825,1,5,106,2636,1423
382.28139802842145,1,0,85,2577,1522
382.5374471898605,1,3,94,2673,1491
382.79349635129944,0,1,75,2581,1493
383.04954551273846,2,3,82,2648,1420
383.3055946741774,0,2,92,2603,1479
383.56164383561645,1,3,94,2630,1476
383.8176929970554,0,7,114,2615,1437
384.07374215849444,2,6,87,2579,1461
384.3297913199334,1,6,100,2509,1427
384.58584048137243,0,2,72,2607,1433
384.84188964281145,1,2,95,2605,1514
385.0979388042504,2,3,73,2599,1509
385.35398796568944,0,5,87,2540,1463
385.6100371271284,1,1,94,2589,1452
385.86608628856743,1,6,83,2554,1380
386.1221354500064,1,1,95,2543,1504
386.3781846114454,2,4,87,2577,1448
386.6342337728844,2,1,96,2562,1455
386.8902829343234,1,2,78,2698,1464
387.1463320957624,0,3,88,2626,1438
387.4023812572014,2,1,92,2451,1384
387.65843041864036,2,0,76,2521,1405
387.9144795800794,2,2,85,2503,1481
388.17052874151835,0,3,83,2555,1434
388.4265779029574,2,3,75,2655,1425
388.6826270643964,0,8,74,2530,1438
388.93867622583537,0,0,74,2474,1370
389.1947253872744,0,3,81,2610,1424
389.45077454871335,0,6,78,2501,1473
389.7068237101524,2,2,98,2596,1435
389.96287287159134,0,3,81,2531,1408
390.21892203303037,0,1,85,2463,1397
390.47497119446933,0,3,70,2540,1380
390.73102035590836,2,3,78,2591,1395
390.9870695173473,1,2,74,2476,1390
391.24311867878635,2,4,77,2402,1405
391.4991678402253,2,1,80,2454,1447
391.75521700166433,1,2,92,2404,1418
392.0112661631033,0,4,74,2518,1389
392.2673153245423,0,3,82,2383,1356
392.5233644859813,1,2,79,2503,1401
392.7794136474203,1,4,81,2472,1458
393.03546280885934,0,2,69,2495,1397
393.2915119702983,1,6,78,2460,1379
393.5475611317373,1,4,73,2483,1395
393.8036102931763,0,2,75,2457,1388
394.0596594546153,0,2,86,2450,1380
394.3157086160543,0,2,70,2522,1398
394.5717577774933,0,4,51,2422,1432
394.82780693893227,0,4,66,2471,1371
395.0838561003713,0,3,66,2431,1390
395.33990526181026,1,2,74,2347,1467
395.5959544232493,1,5,80,2421,1335
395.85200358468825,1,6,67,2462,1442
396.10805274612727,0,2,64,2478,1349
396.36410190756624,2,2,70,2422,1364
396.62015106900526,0,2,63,2459,1372
396.8762002304442,0,3,61,2488,1317
397.13224939188325,0,2,74,2301,1389
397.3882985533223,1,1,67,2456,1400
397.64434771476124,0,3,66,2432,1376
397.90039687620026,0,3,64,2380,1351
398.1564460376392,2,2,62,2462,1376
398.41249519907825,2,0,67,2375,1380
398.6685443605172,0,2,67,2410,1385
398.92459352195624,1,2,54,2364,1283
399.1806426833952,2,2,61,2398,1346
399.43669184483423,0,1,78,2301,1339
399.6927410062732,0,2,67,2292,1351
399.9487901677122,0,0,68,2380,1360
400.2048393291512,0,1,55,2334,1398
400.4608884905902,1,1,63,2399,1276
400.7169376520292,0,3,77,2310,1294
400.9729868134682,1,6,60,2308,1330
401.22903597490716,0,2,61,2326,1335
401.4850851363462,1,4,65,2267,1331
401.7411342977852,0,5,52,2238,1320
401.9971834592242,2,3,52,2287,1374
402.2532326206632,1,0,61,2349,1363
402.50928178210216,0,4,76,2312,1320
402.7653309435412,0,3,62,2231,1302
403.02138010498015,1,1,61,2219,1330
403.2774292664192,1,2,69,2357,1325
403.53347842785814,0,0,58,2326,1330
403.78952758929717,0,1,46,2220,1278
404.04557675073613,1,2,57,2281,1262
404.30162591217515,1,3,43,2273,1360
404.5576750736141,0,3,40,2299,1321
404.81372423505314,1,3,41,2320,1309
405.0697733964921,2,4,52,2203,1364
405.32582255793113,1,0,56,2305,1309
405.5818717193701,0,1,66,2160,1233
405.8379208808091,1,3,53,2247,1302
406.09397004224815,1,0,42,2222,1274
406.3500192036871,0,3,55,2348,1324
406.60606836512613,1,1,49,2262,1348
406.8621175265651,0,1,50,2202,1284
407.1181666880041,1,3,56,2215,1348
407.3742158494431,0,1,51,2233,1219
407.6302650108821,1,2,53,2251,1345
407.8863141723211,0,1,45,2252,1280
408.1423633337601,2,3,58,2149,1273
408.39841249519907,1,4,54,2193,1295
408.6544616566381,2,1,58,2296,1294
408.91051081807706,1,7,48,2241,1360
409.1665599795161,0,5,58,2180,1327
409.42260914095505,1,4,55,2216,1331
409.67865830239407,1,3,40,2180,1297
409.93470746383304,0,2,45,2254,1274
410.19075662527206,1,2,50,2203,1272
410.4468057867111,0,2,53,2152,1225
410.70285494815005,0,6,56,2178,1286
410.95890410958907,0,0,50,2219,1229
411.21495327102804,1,0,48,2133,1308
411.47100243246706,2,1,50,2195,1209
411.727051593906,0,2,52,2243,1256
411.98310075534505,0,1,44,2045,1266
412.239149916784,1,4,41,2209,1197
412.49519907822304,1,0,49,2154,1265
412.751248239662,0,3,44,2182,1184
413.007297401101,1,2,45,2119,1240
413.26334656254,0,0,40,2158,1265
413.519395723979,0,0,52,2218,1242
413.775444885418,1,3,41,2160,1278
414.031494046857,3,1,57,2245,1217
414.287543208296,0,1,49,2093,1247
414.543592369735,2,1,48,2032,1278
414.799641531174,2,1,47,2132,1241
415.055690692613,2,3,47,2126,1265
415.311739854052,0,2,44,2107,1258
415.567789015491,3,2,47,2061,1208
415.82383817693,2,1,54,2075,1245
416.07988733836896,0,2,41,2140,1228
416.335936499808,0,5,49,2146,1198
416.59198566124695,0,1,49,2138,1229
416.848034822686,0,0,49,2179,1230
417.10408398412494,1,1,39,2105,1178
417.36013314556396,0,5,45,2067,1277
417.61618230700293,2,3,47,2098,1254
417.87223146844195,1,3,55,2140,1254
418.1282806298809,1,3,52,2018,1214
418.38432979131994,1,5,43,2039,1201
418.6403789527589,2,5,46,2004,1157
418.89642811419793,0,2,49,2073,1210
419.15247727563695,2,1,53,2071,1221
419.4085264370759,1,2,53,2043,1261
419.66457559851494,0,5,38,2047,1252
419.9206247599539,0,5,39,2057,1226
420.17667392139293,3,3,34,2023,1240
420.4327230828319,1,3,41,2064,1185
420.6887722442709,2,4,44,1980,1239
420.9448214057099,2,2,48,2030,1221
421.2008705671489,2,3,63,2031,1137
421.4569197285879,1,3,47,2078,1137
421.7129688900269,2,1,44,2034,1205
421.96901805146587,0,3,45,2082,1165
422.2250672129049,1,2,49,2086,1179
422.48111637434386,1,1,44,2049,1228
422.7371655357829,1,4,50,2020,1170
422.9932146972219,1,1,48,2077,1198
423.24926385866087,0,3,39,2060,1186
423.5053130200999,0,2,44,1980,1144
423.76136218153886,0,3,34,1963,1198
424.0174113429779,0,2,38,1977,1222
424.27346050441685,0,1,60,1922,1263
424.52950966585587,1,1,43,1928,1165
424.78555882729484,0,1,33,1977,1159
425.04160798873386,0,6,50,1981,1121
425.2976571501728,2,1,38,1925,1194
425.55370631161185,1,2,42,1999,1201
425.8097554730508,0,4,44,1984,1164
426.06580463448984,2,2,31,1956,1165
426.3218537959288,0,3,30,1916,1142
426.5779029573678,0,3,37,1910,1143
426.8339521188068,0,2,42,2046,1209
427.0900012802458,1,1,35,2013,1187
427.34605044168484,1,3,42,1958,1141
427.6020996031238,1,3,39,1916,1150
427.8581487645628,0,1,42,1907,1132
428.1141979260018,0,2,35,1864,1135
428.3702470874408,2,1,51,1987,1102
428.6262962488798,2,1,27,1924,1158
428.8823454103188,0,0,40,1940,1147
429.1383945717578,1,2,36,1972,1110
429.3944437331968,0,0,44,1821,1152
429.65049289463576,0,0,36,1922,1166
429.9065420560748,0,0,23,1971,1101
430.16259121751375,0,3,37,1895,1108
430.4186403789528,2,1,28,1924,1125
430.67468954039174,0,2,30,1910,1105
430.93073870183076,1,4,30,1921,1125
431.1867878632697,2,4,29,1904,1216
431.44283702470875,1,4,35,1906,1106
431.6988861861478,0,5,41,1922,1150
431.95493534758674,1,2,49,1859,1160
432.21098450902576,0,1,42,1831,1101
432.46703367046473,0,4,37,1857,1075
432.72308283190375,0,2,42,1863,1151
432.9791319933427,0,6,54,1906,1031
433.23518115478174,0,3,31,1909,1119
433.4912303162207,0,2,47,1840,1070
433.74727947765973,0,3,45,1772,1142
434.0033286390987,0,3,51,1929,1139
434.2593778005377,1,2,44,1878,1122
434.5154269619767,0,2,35,1880,1088
434.7714761234157,2,3,44,1890,1111
435.0275252848547,2,2,39,1937,1119
435.2835744462937,2,5,45,1936,1128
435.53962360773266,1,5,44,1871,1096
435.7956727691717,1,3,30,1808,1122
436.0517219306107,1,5,47,1796,1092
436.3077710920497,1,2,38,1882,1091
436.5638202534887,0,1,36,1823,1117
436.81986941492767,2,0,30,1849,1049
437.0759185763667,0,2,34,1802,1129
437.33196773780566,0,5,31,1762,1076
437.5880168992447,1,4,36,1845,1052
437.84406606068364,1,2,51,1839,1112
438.10011522212267,2,2,31,1849,1053
438.35616438356163,0,3,29,1760,1171
438.61221354500066,2,5,37,1715,1074
438.8682627064396,4,4,38,1825,1115
439.12431186787865,3,2,23,1911,1118
439.3803610293176,0,2,48,1785,1073
439.63641019075664,2,2,41,1756,1127
439.8924593521956,1,5,36,1692,1078
440.1485085136346,0,2,21,1729,1086
440.40455767507365,0,6,32,1772,1059
440.6606068365126,0,1,28,1751,1011
440.91665599795164,1,1,36,1829,1079
441.1727051593906,1,3,46,1756,1081
441.4287543208296,1,2,36,1704,1032
441.6848034822686,0,2,33,1809,1074
441.9408526437076,2,2,38,1760,1055
442.1969018051466,0,0,30,1711,1127
442.4529509665856,1,2,38,1812,1057
442.70900012802457,1,2,34,1781,1050
442.9650492894636,2,2,34,1767,1095
443.22109845090256,3,1,37,1735,1079
443.4771476123416,1,4,36,1661,1017
443.73319677378055,0,2,31,1723,1034
443.98924593521957,1,3,34,1810,1042
444.24529509665854,3,2,32,1737,1025
444.50134425809756,1,1,34,1765,1067
444.7573934195366,0,1,24,1738,1083
445.01344258097555,1,1,32,1738,1059
445.2694917424146,0,1,34,1749,1056
445.52554090385354,0,1,30,1725,1068
445.78159006529256,1,3,28,1733,1011
446.0376392267315,1,2,33,1832,1064
446.29368838817055,2,2,25,1678,1075
446.5497375496095,1,2,32,1720,1047
446.80578671104854,1,5,28,1706,988
447.06183587248756,1,5,31,1672,1048
447.3178850339265,1,2,43,1653,1056
447.5739341953655,0,3,30,1776,1072
447.8299833568045,2,3,33,1632,1061
448.08603251824354,0,1,28,1734,1025
448.34208167968245,1,2,23,1675,1081
448.5981308411215,0,2,27,1657,1035
448.8541800025605,0,4,31,1594,1044
449.1102291639995,0,2,50,1658,1052
449.36627832543854,2,5,31,1685,1004
449.62232748687745,0,3,26,1739,1004
449.8783766483165,0,2,27,1662,1044
450.1344258097555,0,3,44,1694,997
450.3904749711945,0,4,23,1605,1035
450.64652413263343,0,1,32,1677,979
450.90257329407245,0,4,13,1658,1013
451.1586224555115,0,2,32,1621,977
451.4146716169505,2,3,37,1662,1014
451.6707207783894,0,2,29,1736,1044
451.92676993982843,1,0,32,1687,1058
452.18281910126746,2,2,30,1588,1071
452.4388682627065,0,0,26,1596,1032
452.6949174241454,0,2,34,1609,1062
452.9509665855844,1,4,20,1672,1031
453.20701574702343,2,1,26,1639,1009
453.46306490846246,0,3,32,1642,979
453.7191140699015,1,5,21,1698,1027
453.9751632313404,0,1,37,1623,1016
454.2312123927794,0,6,26,1666,1034
454.48726155421843,0,3,38,1610,1014
454.74331071565746,0,3,24,1532,1019
454.99935987709637,0,2,33,1617,996
455.2554090385354,2,3,26,1605,1009
455.5114581999744,0,4,36,1560,1029
455.76750736141344,0,2,18,1633,992
456.02355652285235,2,0,25,1562,975
456.27960568429137,1,4,28,1646,969
456.5356548457304,1,4,25,1572,1025
456.7917040071694,1,2,23,1591,1066
457.0477531686083,0,2,33,1523,970
457.30380233004735,1,3,28,1576,915
457.55985149148637,1,2,29,1579,933
457.8159006529254,0,2,29,1591,1006
458.0719498143644,1,3,32,1629,1001
458.3279989758033,0,4,29,1594,972
458.58404813724235,0,2,30,1529,912
458.84009729868137,0,4,33,1659,1029
459.0961464601204,1,5,23,1544,993
459.3521956215593,1,2,26,1565,894
459.6082447829983,1,2,30,1508,975
459.86429394443735,0,4,33,1579,980
460.1203431058764,0,3,26,1560,945
460.3763922673153,1,0,30,1535,978
460.6324414287543,1,3,22,1554,984
460.8884905901933,1,1,32,1533,1002
461.14453975163235,1,2,29,1583,961
461.40058891307126,1,2,27,1577,952
461.6566380745103,1,2,11,1501,922
461.9126872359493,2,0,26,1547,945
462.16873639738833,0,2,23,1556,957
462.42478555882735,0,3,28,1526,956
462.68083472026626,1,5,24,1581,943
462.9368838817053,1,7,28,1509,927
463.1929330431443,1,1,30,1547,973
463.44898220458333,1,4,27,1565,966
463.70503136602224,0,1,21,1533,960
463.96108052746126,0,5,36,1485,958
464.2171296889003,1,3,28,1479,908
464.4731788503393,2,4,26,1549,980
464.7292280117782,0,3,35,1506,960
464.98527717321724,1,1,20,1461,939
465.24132633465626,1,4,18,1541,941
465.4973754960953,0,4,22,1571,971
465.7534246575342,1,3,35,1418,902
466.0094738189732,1,1,35,1501,995
466.26552298041224,0,0,25,1481,968
466.52157214185127,0,2,29,1491,1005
466.7776213032903,3,1,28,1487,899
467.0336704647292,2,0,23,1495,961
467.2897196261682,0,1,29,1483,927
467.54576878760724,1,5,24,1511,986
467.80181794904627,0,2,29,1482,904
468.0578671104852,0,3,29,1449,906
468.3139162719242,1,3,26,1486,963
468.5699654333632,1,1,22,1485,957
468.82601459480225,0,1,35,1445,936
469.08206375624115,0,6,20,1443,942
469.3381129176802,1,2,22,1513,995
469.5941620791192,1,0,26,1408,927
469.8502112405582,1,3,19,1460,912
470.10626040199725,3,2,24,1416,932
470.36230956343616,2,1,33,1414,915
470.6183587248752,0,1,29,1463,881
470.8744078863142,0,2,20,1434,900
471.1304570477532,0,0,19,1478,949
471.38650620919213,0,1,22,1485,977
471.64255537063116,0,7,21,1464,920
471.8986045320702,1,0,27,1454,911
472.1546536935092,1,4,23,1459,920
472.4107028549481,0,1,22,1449,932
472.66675201638714,3,1,20,1442,898
472.92280117782616,0,3,34,1437,896
473.1788503392652,1,2,29,1402,894
473.4348995007041,0,4,31,1378,955
473.6909486621431,3,3,21,1437,862
473.94699782358214,0,3,30,1420,899
474.20304698502116,2,4,25,1434,902
474.4590961464602,1,3,19,1474,904
474.7151453078991,0,1,24,1382,894
